ns:religion.religious_organization.leaders..religion.religious_organization_leadership.jurisdiction	ns:religion.religious_organization	ns:religion.religious_leadership_jurisdiction
ns:military.military_person.service..military.military_service.unit	ns:military.military_person	ns:military.military_unit
ns:tv.tv_program.regular_personal_appearances..tv.tv_regular_personal_appearance.appearance_type	ns:tv.tv_program	ns:tv.non_character_role
ns:basketball.basketball_player.former_teams..sports.sports_team_roster.team	ns:sports.pro_athlete	ns:sports.sports_team
ns:base.inspiration.inspiration.inspiration_for	ns:base.inspiration.inspiration	ns:base.inspiration.inspiration
ns:user.sandos.semantic_web.semantic_website.exported_formats	ns:user.sandos.semantic_web.semantic_website	ns:user.sandos.semantic_web.semantic_website_export
ns:sports.sports_official.sports_association..sports.sports_official_tenure.sportsassociation	ns:sports.sports_official	ns:sports.sports_league
ns:base.folklore.mythical_group_member.group..base.folklore.mythical_group_membership.group	ns:base.folklore.mythical_group_member	ns:base.folklore.mythical_group
ns:organization.organization.headquarters..location.mailing_address.citytown	ns:organization.organization	ns:location.location
ns:user.mt.default_domain.metabolite.chemical_species	ns:user.mt.default_domain.metabolite	ns:user.mt.default_domain.chemical_species
ns:base.opposites.opposite.opposite..base.opposites.opposite_relationship.opposite	ns:base.opposites.opposite	ns:base.opposites.opposite
ns:film.film.soundtrack	ns:film.film	ns:music.soundtrack
ns:sports.golf_facility.address..location.mailing_address.state_province_region	ns:location.location	ns:location.administrative_division
ns:education.educational_institution.sports_teams	ns:education.educational_institution	ns:sports.school_sports_team
ns:people.person.employment_history..business.employment_tenure.company	ns:people.person	ns:business.employer
ns:fictional_universe.fictional_universe.species	ns:fictional_universe.fictional_universe	ns:fictional_universe.character_species
ns:sports.sports_position.players..soccer.football_roster_position.player	ns:sports.sports_position	ns:sports.pro_athlete
ns:event.disaster.survivors	ns:event.disaster	ns:event.disaster_survivor
ns:time.recurring_event.instances	ns:time.recurring_event	ns:time.event
ns:base.popstra.celebrity.infidelity_participant..base.popstra.infidelity.participant	ns:base.popstra.celebrity	ns:base.popstra.celebrity
ns:business.employer.employees..business.employment_tenure.title	ns:business.employer	ns:business.job_title
ns:theater.theater_production.cast..theater.theater_role.actor	ns:theater.theater_production	ns:theater.theater_actor
ns:base.engineering.water_reservoir_use.dams_with_this_purpose	ns:base.engineering.water_reservoir_use	ns:base.engineering.dam
ns:music.performance_role.regular_performances..music.group_membership.group	ns:music.performance_role	ns:music.musical_group
ns:base.cerealgrains.cereal_grain.milled_into	ns:base.cerealgrains.cereal_grain	ns:food.ingredient
ns:user.alexbl.honorary_title.honorary_title.titled_people..user.alexbl.honorary_title.honorary_title_holding.conferred_upon	ns:user.alexbl.honorary_title.honorary_title	ns:user.alexbl.honorary_title.titled_person
ns:computer.file_format.contained_by	ns:computer.file_format	ns:computer.file_format
ns:base.fight.subject_of_protest.protests_about_this	ns:base.fight.subject_of_protest	ns:base.fight.protest
ns:base.cinemainspector.person_sign.star_sign	ns:base.cinemainspector.person_sign	ns:base.wastrology.zodiacsign
ns:user.rcheramy.default_domain.hockey_league.current_champions	ns:user.rcheramy.default_domain.hockey_league	ns:user.rcheramy.default_domain.hockey_team
ns:fictional_universe.fictional_universe.locations	ns:fictional_universe.fictional_universe	ns:fictional_universe.fictional_setting
ns:base.weapons.weapon.subtypes	ns:base.weapons.weapon	ns:base.weapons.weapon
ns:theater.play.genre	ns:theater.play	ns:theater.theater_genre
ns:user.duck1123.default_domain.derived_character.derived_from	ns:user.duck1123.default_domain.derived_character	ns:fictional_universe.fictional_character
ns:base.musiteca.music_teacher.composition	ns:base.musiteca.music_teacher	ns:base.musiteca.composition
ns:base.linkeddata.linked_data_website.maps_from	ns:base.linkeddata.linked_data_website	ns:base.linkeddata.linked_data_website
ns:base.ancientegypt.pyramid.kind_of_pyramid	ns:base.ancientegypt.pyramid	ns:base.ancientegypt.kind_of_pyramid
ns:user.skud.nuclear_weapons.nuclear_test_series.country_responsible	ns:user.skud.nuclear_weapons.nuclear_test_series	ns:user.skud.nuclear_weapons.nuclear_power
ns:religion.religious_leadership_role.religion	ns:religion.religious_leadership_role	ns:religion.religion
ns:american_football.football_coach.coaching_history..american_football.football_historical_coach_position.position	ns:american_football.football_coach	ns:american_football.football_coach_position
ns:biology.gene_ontology_group.broader_group	ns:biology.gene_ontology_group	ns:biology.gene_ontology_group
ns:distilled_spirits.fermentation_base.spirit_products	ns:distilled_spirits.fermentation_base	ns:distilled_spirits.distilled_spirit_type
ns:base.pirates.pirate.letter_of_marque..base.pirates.letter_of_marque.country	ns:base.pirates.pirate	ns:location.country
ns:film.film.release_date_s..film.film_regional_release_date.film_regional_debut_venue	ns:film.film	ns:film.film_screening_venue
ns:chemistry.chemical_classification.lower_classifications	ns:chemistry.chemical_classification	ns:chemistry.chemical_classification
ns:base.feudalism.feudal_title.associated_lands	ns:base.feudalism.feudal_title	ns:base.feudalism.feudal_location
ns:biology.organism_classification_rank.lower_rank	ns:biology.organism_classification_rank	ns:biology.organism_classification_rank
ns:user.skud.legal.treaty_signatory.treaties_signed..user.skud.legal.treaty_signature.treaty	ns:user.skud.legal.treaty_signatory	ns:user.skud.legal.treaty
ns:base.anglican.diocese.church	ns:base.anglican.diocese	ns:base.anglican.church
ns:base.database.database_manager.database_s_managed	ns:base.database.database_manager	ns:base.database.database
ns:architecture.structure.address..location.mailing_address.country	ns:location.location	ns:location.country
ns:base.rosetta.languoid.parent	ns:base.rosetta.languoid	ns:base.rosetta.languoid
ns:royalty.chivalric_order_member.belongs_to_order..royalty.chivalric_order_membership.presented_by	ns:royalty.chivalric_order_member	ns:royalty.chivalric_order_officer
ns:location.us_county.county_seat	ns:location.us_county	ns:location.citytown
ns:user.jschell.default_domain.field_of_study.practitioners	ns:user.jschell.default_domain.field_of_study	ns:people.person
ns:base.edgarpoe.poes_family.relation_to_poe	ns:base.edgarpoe.poes_family	ns:common.topic
ns:metropolitan_transit.transit_line.service_type	ns:metropolitan_transit.transit_line	ns:metropolitan_transit.transit_service_type
ns:opera.opera.characters..opera.opera_character_voice.character	ns:opera.opera	ns:opera.opera_character
ns:base.conservationaction.ornithology.mailing_address..location.mailing_address.citytown	ns:base.conservationaction.ornithology	ns:location.location
ns:visual_art.art_series.subject	ns:visual_art.art_series	ns:visual_art.art_subject
ns:fictional_universe.fictional_universe.created_by	ns:fictional_universe.fictional_universe	ns:fictional_universe.fictional_universe_creator
ns:law.legal_case.parties..law.legal_case_party_relationship.role	ns:law.legal_case	ns:law.legal_party_role
ns:medicine.vaccine_developer.vaccine	ns:medicine.vaccine_developer	ns:medicine.vaccine
ns:film.film_distribution_medium.films_distributed_in_this_medium..film.film_film_distributor_relationship.distributor	ns:film.film_distribution_medium	ns:film.film_distributor
ns:tv.tv_song.episodes..tv.tv_episode_song_relationship.performers	ns:tv.tv_song	ns:tv.tv_song_performer
ns:base.jewlib.parent_institution.jewish_studies_research_units	ns:base.jewlib.parent_institution	ns:base.jewlib.research_center
ns:base.popstra.celebrity.insult_perpetrator..base.popstra.public_insult.victim	ns:base.popstra.celebrity	ns:base.popstra.celebrity
ns:astronomy.extraterrestrial_location.contains	ns:astronomy.extraterrestrial_location	ns:astronomy.extraterrestrial_location
ns:base.fictionaluniverse.fictional_murder_victim.killed_by	ns:base.fictionaluniverse.fictional_murder_victim	ns:base.fictionaluniverse.fictional_killer
ns:user.jamie.default_domain.yacht_racing.competition.series	ns:user.jamie.default_domain.yacht_racing.competition	ns:user.jamie.default_domain.yacht_racing.yacht_race
ns:user.narphorium.people.notable_person.part_of_notable_siblings	ns:user.narphorium.people.notable_person	ns:user.narphorium.people.notable_siblings
ns:film.film.written_by	ns:film.film	ns:film.writer
ns:government.government_office_category.officeholders..government.government_position_held.office_holder	ns:government.government_office_category	ns:government.politician
ns:user.hangy.default_domain.at_state.capital	ns:user.hangy.default_domain.at_state	ns:user.hangy.default_domain.at_municipality
ns:user.zanerokklyn.default_domain.plant.family	ns:user.zanerokklyn.default_domain.plant	ns:user.zanerokklyn.default_domain.plant_family
ns:base.animemanga.manga_illustrator.manga_illustration_credits	ns:base.animemanga.manga_illustrator	ns:base.animemanga.manga_title
ns:exhibitions.exhibition_curator.exhibitions_curated	ns:exhibitions.exhibition_curator	ns:exhibitions.exhibition
ns:base.aubreymaturin.malady.sufferers..base.aubreymaturin.affliction.treatment	ns:base.aubreymaturin.malady	ns:base.aubreymaturin.treatment
ns:user.danm.fictional_settings_real_places.fictional_setting.real_location..user.danm.fictional_settings_real_places.place_relationship.work_of_fiction	ns:user.danm.fictional_settings_real_places.fictional_setting	ns:user.danm.fictional_settings_real_places.work_of_fiction
ns:spaceflight.space_mission.launch_site	ns:spaceflight.space_mission	ns:spaceflight.rocket_launch_site
ns:baseball.baseball_team.historical_roster..sports.sports_team_roster.position	ns:baseball.baseball_team	ns:sports.sports_position
ns:base.argumentmaps.motivated_event.motivation..base.argumentmaps.motivation.decision_making_person_or_group	ns:base.argumentmaps.motivated_event	ns:base.argumentmaps.decision_maker
ns:base.pethealth.pet_disease_or_medical_condition.causes	ns:base.pethealth.pet_disease_or_medical_condition	ns:base.pethealth.cause
ns:base.webvideo.internet_video_actor.videos..base.webvideo.internet_video_performance.video	ns:base.webvideo.internet_video_actor	ns:base.webvideo.internet_video
ns:people.family.country	ns:people.family	ns:location.country
ns:people.appointed_role.appointment..people.appointment.appointed_by	ns:people.appointed_role	ns:people.appointer
ns:government.governmental_jurisdiction.government_positions	ns:government.governmental_jurisdiction	ns:government.government_office_or_title
ns:food.dish.ingredients	ns:food.dish	ns:food.ingredient
ns:business.job_title.people_with_this_title..business.employment_tenure.company	ns:business.job_title	ns:business.employer
ns:distilled_spirits.spirit_bottler.spirits_bottled	ns:distilled_spirits.spirit_bottler	ns:distilled_spirits.distilled_spirit
ns:base.athletics.athletics_area.current_records..base.athletics.current_area_record.record_holder	ns:base.athletics.athletics_area	ns:base.athletics.track_and_field_athlete
ns:base.animemanga.anime_manga_franchise.manga_title	ns:base.animemanga.anime_manga_franchise	ns:base.animemanga.manga_title
ns:base.mladraft.library_system_tenure.library_system	ns:base.mladraft.library_system_tenure	ns:base.mladraft.library_system
ns:chess.chess_game.location	ns:chess.chess_game	ns:location.location
ns:aviation.airline.accidents	ns:aviation.airline	ns:aviation.airliner_accident
ns:base.observances.recurring_observance.established_by	ns:base.observances.recurring_observance	ns:base.observances.observance_founder
ns:base.mystery.cryptid.location_of_occurrence..base.mystery.cryptid_observation.location	ns:base.mystery.cryptid	ns:base.mystery.cryptid_observation_location
ns:education.university.domestic_tuition..measurement_unit.dated_money_value.currency	ns:education.university	ns:finance.currency
ns:film.film.executive_produced_by	ns:film.film	ns:film.producer
ns:base.educationalshortfilm.studios_and_companies.location	ns:base.educationalshortfilm.studios_and_companies	ns:location.location
ns:computer.programming_language_designer.languages_designed	ns:computer.programming_language_designer	ns:computer.programming_language
ns:base.ecology.food_web_member.eats	ns:base.ecology.food_web_member	ns:base.ecology.food_web_member
ns:base.argumentmaps.intention.was_intended_for_event..base.argumentmaps.motivation.decision_making_person_or_group	ns:base.argumentmaps.intention	ns:base.argumentmaps.decision_maker
ns:government.governmental_jurisdiction.governing_officials..government.government_position_held.basic_title	ns:government.governmental_jurisdiction	ns:government.government_office_category
ns:user.giladgoren.default_domain.supertopic.topic	ns:user.giladgoren.default_domain.supertopic	ns:common.topic
ns:soccer.football_player.goals_scored..soccer.football_goal.match	ns:soccer.football_player	ns:soccer.football_match
ns:base.saturdaynightlive.snl_cast_member.seasons..base.saturdaynightlive.snl_season_tenure.cast_members	ns:base.saturdaynightlive.snl_cast_member	ns:base.saturdaynightlive.snl_cast_member
ns:base.ecology.food_web_member.symbiotic_with..base.ecology.symbiotic_relationship.symbiotic_species	ns:base.ecology.food_web_member	ns:base.ecology.food_web_member
